대분류,신용체크구분,개인법인구분,중분류,소분류,롯데카드,비씨카드,비씨카드 기타,삼성카드,신한카드,우리카드,하나카드,현대카드,KB국민카드,NH농협카드,합계,기준년월
국내이용금액,직불/체크카드,법인,국세/지방세등,국세/지방세등,0,2406777,415949,8,12092,163982,443391,490,201372,152398,3380510,202308
국내이용금액,직불/체크카드,법인,구매전용,구매전용,0,0,0,0,383862,0,0,14097,0,0,397959,202308
해외이용금액,신용카드,개인,일시불,일반,603468,251095,712881,1570374,1451226,596101,726964,1569554,1367414,348626,8484822,202308
해외이용금액,신용카드,개인,할부,일반,0,0,0,104145,82868,0,0,121348,0,0,308361,202308
해외이용금액,신용카드,개인,현금서비스,현금서비스,4936,5637,11140,13457,16775,9521,10558,9863,21018,6046,97811,202308
해외이용금액,신용카드,법인,일시불,일반,391088,612439,405157,367619,526668,333848,402454,195679,442126,90886,3362807,202308
해외이용금액,신용카드,법인,현금서비스,현금서비스,44,2652,287,159,118,265,308,0,118,190,3854,202308
해외이용금액,직불/체크카드,개인,일반,일반,1760,63405,199902,3084,516334,358594,650441,4433,298378,233694,2130123,202308
해외이용금액,직불/체크카드,법인,일반,일반,0,105389,88738,0,99798,88775,128740,0,94974,24440,542116,202308
회원수,신용카드,개인,전체회원수,합계,9259,5208,10124,12855,14347,7113,6139,11884,11866,8457,-,202308
회원수,신용카드,개인,전체회원수,본인기준회원수,8999,5185,10045,12641,13918,7072,6033,11563,11622,0,-,202308
회원수,신용카드,개인,신규회원수(월중),합계,118,99,100,138,122,84,102,115,136,94,-,202308
회원수,신용카드,개인,신규회원수(월중),본인기준회원수,119,99,99,136,113,83,100,110,133,0,-,202308
회원수,신용카드,개인,해지회원수(월중),해지회원수(월중),83,55,90,93,100,66,57,73,89,80,-,202308
회원수,신용카드,개인,전체이용회원수,합계,6463,2616,7009,10059,11172,5151,4186,9200,9289,0,-,202308
회원수,신용카드,개인,전체이용회원수,신판이용회원수,6440,2607,6985,10049,11147,5136,4173,9182,9245,0,-,202308
회원수,신용카드,개인,사용가능회원수(월말),합계,8455,4898,9762,11615,13137,6137,5291,10830,10739,8294,-,202308
회원수,신용카드,개인,사용가능회원수(월말),본인기준회원수,8253,4877,9688,11434,12789,6101,5192,10550,10520,0,-,202308
회원수,신용카드,법인,신규회원수(월중),신규회원수(월중),0,6,8,0,3,7,6,0,10,2,-,202308
회원수,신용카드,법인,해지회원수(월중),해지회원수(월중),0,9,4,0,4,4,1,0,5,7,-,202308
회원수,신용카드,법인,사용가능회원수(월말),사용가능회원수(월말),36,723,553,38,172,294,228,35,462,818,-,202308
회원수,직불/체크카드,개인,사용가능카드수,사용가능카드수,433,10054,12357,481,19697,8871,10658,383,15838,0,-,202308
회원수,직불/체크카드,개인,사용불가카드수,사용불가카드수,31,987,1458,42,474,1198,630,29,901,0,-,202308
회원수,직불/체크카드,개인,사용가능회원수,사용가능회원수,419,8509,10530,443,14114,7252,8290,368,13332,0,-,202308
회원수,직불/체크카드,개인,사용불가회원수,사용불가회원수,28,739,743,31,229,485,301,25,311,0,-,202308
회원수,직불/체크카드,개인,순수보유회원수(월말),순수보유회원수(월말),302,7746,8324,239,7673,4973,6239,298,8101,0,-,202308
회원수,직불/체크카드,법인,사용가능카드수,사용가능카드수,2,864,494,3,337,310,237,28,648,0,-,202308
회원수,직불/체크카드,법인,사용불가카드수,사용불가카드수,0,64,44,0,61,10,10,6,122,0,-,202308
회원수,직불/체크카드,법인,사용가능회원수,사용가능회원수,2,1261,742,1,140,115,110,10,398,0,-,202308
회원수,직불/체크카드,법인,사용불가회원수,사용불가회원수,0,214,89,0,83,2,4,2,20,0,-,202308
회원수,직불/체크카드,법인,순수보유회원수(월말),순수보유회원수(월말),2,550,187,1,164,105,60,10,311,0,-,202308
금융자산,,,현금서비스잔액,현금서비스잔액,770093,3661,0,1057461,1640414,684576,468566,509559,1344678,498655,6977663,202308
금융자산,,,합계,합계,4494718,19299,0,5790087,8178274,3102936,3045425,4627059,6605854,2821340,38684992,202308
금융자산,,,대환대출잔액,대환대출잔액,93022,0,0,121373,403302,196355,84526,234199,372286,29685,1534748,202308
금융자산,,,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,1076664,10252,0,1348965,1588689,444907,460744,949084,1498917,108195,7486417,202308
국내이용금액,신용카드,개인,일시불,일반,33962069,10071791,34022093,58957677,70343174,24710412,22272433,60009344,55359847,28242946,363929693,202209
국내이용금액,신용카드,개인,일시불,국세/지방세등,839975,165301,615211,4848307,7953427,516944,404762,748410,4911738,369962,20758826,202209
국내이용금액,신용카드,개인,할부,일반,9264170,2254824,7602983,22578090,18048279,6436109,4293059,16021054,14330442,6526836,99752863,202209
국내이용금액,신용카드,개인,할부,국세/지방세등,449706,250893,1000566,2233617,1908897,822349,534246,1441317,1477761,613203,9731989,202209
국내이용금액,신용카드,개인,현금서비스,현금서비스,4221336,751308,5573305,7095566,9934589,4406447,2260665,3964773,6955635,2500605,42090924,202209
국내이용금액,신용카드,개인,카드론,카드론,3811359,1888,0,6625602,7964587,2617880,2194423,5243705,5745410,2437087,36641941,202209
국내이용금액,신용카드,법인,일시불,일반,4252119,15309771,16028443,7753347,10291104,8391301,6959575,6769543,11113850,9529144,80369754,202209
국내이용금액,신용카드,법인,일시불,국세/지방세등,704102,1256719,2634671,4735812,578804,2277827,4863977,4428652,5757618,444724,25048235,202209
국내이용금액,신용카드,법인,일시불,구매전용,8179322,436284,173704,3952186,2479812,3190933,1435638,5748761,0,171255,25594191,202209
국내이용금액,신용카드,법인,할부,일반,8805,1160359,285169,35114,19814,136992,139412,7305,133907,579520,2221228,202209
국내이용금액,신용카드,법인,할부,국세/지방세등,53332,1147010,56156,43,0,30366,156470,5848,29998,164135,1587202,202209
국내이용금액,신용카드,법인,할부,구매전용,0,14764,4010,0,0,0,0,3826,0,0,18590,202209
국내이용금액,직불/체크카드,개인,일반,일반,592702,13350715,17203881,694329,17804509,12438576,8027850,282511,21703187,35413497,110307876,202209
국내이용금액,직불/체크카드,개인,국세/지방세등,국세/지방세등,1715,78960,72310,4884,984772,56735,32952,749,1008969,174544,2344280,202209
국내이용금액,직불/체크카드,법인,일반,일반,1049,3108055,4015635,20766,2639783,3288506,1986951,159549,3628158,4998916,19831733,202209
국내이용금액,직불/체크카드,법인,국세/지방세등,국세/지방세등,0,2328617,576043,75,13635,253029,503906,613,412176,197451,3709502,202209
국내이용금액,직불/체크카드,법인,구매전용,구매전용,0,0,0,0,495366,0,0,7043,0,0,502409,202209
해외이용금액,신용카드,개인,일시불,일반,495547,203326,604794,1232682,1147014,515280,558460,987579,1061431,238923,6440242,202209
해외이용금액,신용카드,개인,할부,일반,0,0,0,88147,65614,0,0,87029,0,0,240790,202209
해외이용금액,신용카드,개인,현금서비스,현금서비스,4452,3900,10520,11020,14592,9258,8352,7276,16724,4018,79592,202209
해외이용금액,신용카드,법인,일시불,일반,360998,567489,377001,452878,440805,305116,318598,166852,398461,79041,3090238,202209
해외이용금액,신용카드,법인,현금서비스,현금서비스,21,2726,191,127,48,180,366,0,80,152,3700,202209
해외이용금액,직불/체크카드,개인,일반,일반,901,60927,196403,3746,496354,350566,356328,0,274325,214223,1757370,202209
해외이용금액,직불/체크카드,법인,일반,일반,0,127822,124554,0,147412,124554,167767,0,109413,36026,712994,202209
회원수,신용카드,개인,전체회원수,합계,8858,4858,10014,12449,14151,6914,5728,11113,11355,8258,-,202209
회원수,신용카드,개인,전체회원수,본인기준회원수,8556,4834,9930,12218,13735,6872,5626,10794,11107,0,-,202209
회원수,신용카드,개인,신규회원수(월중),합계,95,82,111,117,116,85,64,130,132,102,-,202209
회원수,신용카드,개인,신규회원수(월중),본인기준회원수,96,82,111,116,109,84,63,128,129,0,-,202209
회원수,신용카드,개인,해지회원수(월중),해지회원수(월중),64,39,81,88,89,58,49,63,68,62,-,202209
회원수,신용카드,개인,전체이용회원수,합계,6124,2531,6962,9782,11204,5025,3950,8607,8937,0,-,202209
회원수,신용카드,개인,전체이용회원수,신판이용회원수,6102,2522,6937,9771,11180,5010,3937,8589,8893,0,-,202209
회원수,신용카드,개인,사용가능회원수(월말),합계,8161,4609,9688,11411,13153,6103,5019,10271,10388,8132,-,202209
회원수,신용카드,개인,사용가능회원수(월말),본인기준회원수,7926,4587,9608,11213,12801,6066,4924,9994,10163,0,-,202209
회원수,신용카드,법인,신규회원수(월중),신규회원수(월중),0,7,9,0,4,9,6,0,10,2,-,202209
회원수,신용카드,법인,해지회원수(월중),해지회원수(월중),0,8,3,0,4,2,1,0,4,6,-,202209
회원수,신용카드,법인,사용가능회원수(월말),사용가능회원수(월말),34,780,523,44,181,254,200,37,448,881,-,202209
회원수,직불/체크카드,개인,사용가능카드수,사용가능카드수,531,10794,12827,571,19844,9323,9941,110,16303,0,-,202209
회원수,직불/체크카드,개인,사용불가카드수,사용불가카드수,34,1035,1474,49,420,1089,577,19,841,0,-,202209
회원수,직불/체크카드,개인,사용가능회원수,사용가능회원수,514,9121,10879,518,14187,7583,7851,109,13590,0,-,202209
회원수,직불/체크카드,개인,사용불가회원수,사용불가회원수,31,765,818,34,215,461,272,17,295,0,-,202209
회원수,직불/체크카드,개인,순수보유회원수(월말),순수보유회원수(월말),383,8287,8708,282,7754,5258,5921,99,8467,0,-,202209
회원수,직불/체크카드,법인,사용가능카드수,사용가능카드수,2,868,505,3,326,319,219,21,667,0,-,202209
회원수,직불/체크카드,법인,사용불가카드수,사용불가카드수,0,55,49,0,58,11,10,4,114,0,-,202209
회원수,직불/체크카드,법인,사용가능회원수,사용가능회원수,2,1329,712,1,138,117,103,9,403,0,-,202209
회원수,직불/체크카드,법인,사용불가회원수,사용불가회원수,0,186,78,0,81,2,3,2,20,0,-,202209
회원수,직불/체크카드,법인,순수보유회원수(월말),순수보유회원수(월말),3,554,191,1,161,107,59,8,322,0,-,202209
금융자산,,,현금서비스잔액,현금서비스잔액,723839,992,0,1145151,1669011,718926,389083,618992,1182604,410454,6859052,202209
금융자산,,,합계,합계,3993744,1407,0,5937692,8113441,2924653,2481995,4987882,6311977,2654380,37407171,202209
금융자산,,,대환대출잔액,대환대출잔액,13979,0,0,78457,310166,111965,61346,137148,236765,17985,967811,202209
금융자산,,,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,920740,1418,0,1160303,1418596,428977,423388,1263420,1322387,82754,7021983,202209
국내이용금액,신용카드,개인,일시불,일반,30133285,8955609,30192202,52179456,62303994,21934065,19763128,53112295,49175574,25043222,322600628,202208
국내이용금액,신용카드,개인,일시불,국세/지방세등,711996,133941,503309,4245156,7096482,423525,344056,621279,4330606,300503,18207544,202208
국내이용금액,신용카드,개인,할부,일반,8138789,2000710,6755822,20153881,16066381,5723310,3771852,14137406,12713153,5788400,88493882,202208
국내이용금액,신용카드,개인,할부,국세/지방세등,401283,205437,839749,1991075,1631242,694542,449426,1255941,1249727,498816,8377489,202208
국내이용금액,신용카드,개인,현금서비스,현금서비스,3731759,668256,4953367,6311149,8781575,3916667,2000622,3499183,6159559,2213967,37282737,202208
국내이용금액,신용카드,개인,카드론,카드론,3429832,1485,0,5969292,7097718,2521628,1898850,4692245,5182905,2209394,33003349,202208
국내이용금액,신용카드,법인,일시불,일반,3763771,13463449,14097262,6795724,9068134,7375983,6106745,6033803,9774888,8372503,70755000,202208
국내이용금액,신용카드,법인,일시불,국세/지방세등,612474,1094417,2469769,4000258,527427,2142514,3981844,3954686,4873478,407233,21594331,202208
국내이용금액,신용카드,법인,일시불,구매전용,7218388,400570,157525,3569841,2211470,2838814,1111804,4854665,0,156569,22362121,202208
국내이용금액,신용카드,법인,할부,일반,7843,1032446,253982,31183,17809,121813,122653,6370,118530,516888,1975535,202208
국내이용금액,신용카드,법인,할부,국세/지방세등,53245,1048936,51154,31,0,27697,145232,5460,26856,146688,1454145,202208
국내이용금액,신용카드,법인,할부,구매전용,0,14597,3432,0,0,0,0,3605,0,0,18202,202208
국내이용금액,직불/체크카드,개인,일반,일반,521825,11827916,15243514,615165,15765452,11018149,7090445,249753,19205630,31301620,97595955,202208
국내이용금액,직불/체크카드,개인,국세/지방세등,국세/지방세등,1416,67153,58256,3784,895182,44780,27011,589,909482,151664,2101061,202208
국내이용금액,직불/체크카드,법인,일반,일반,938,2724652,3487525,18489,2341114,2876095,1725676,139144,3160743,4358016,17344867,202208
국내이용금액,직불/체크카드,법인,국세/지방세등,국세/지방세등,0,1987619,529640,63,10790,230381,462397,538,369599,174091,3235478,202208
국내이용금액,직불/체크카드,법인,구매전용,구매전용,0,0,0,0,440517,0,0,4673,0,0,445190,202208
해외이용금액,신용카드,개인,일시불,일반,434274,178120,530704,1077474,1002261,452195,488275,851750,926867,208731,5619947,202208
해외이용금액,신용카드,개인,할부,일반,0,0,0,75080,56613,0,0,74957,0,0,206650,202208
해외이용금액,신용카드,개인,현금서비스,현금서비스,3916,3396,9235,9570,12741,8130,7416,6194,14569,3517,69449,202208
해외이용금액,신용카드,법인,일시불,일반,312065,495169,324723,399621,379823,263954,275087,143630,346750,68139,2684238,202208
해외이용금액,신용카드,법인,현금서비스,현금서비스,18,2446,170,118,48,159,337,0,73,133,3332,202208
해외이용금액,직불/체크카드,개인,일반,일반,785,53588,172964,3354,434135,307205,304883,0,242497,188870,1535317,202208
해외이용금액,직불/체크카드,법인,일반,일반,0,113970,110832,0,134052,110832,150727,0,98022,33335,640938,202208
